category	name	born	died	sitelinks	rulerID	progr	desc	url	status
Composer	Chester Bennington	1976	2017	97			American singer, songwriter and musician	https://en.wikipedia.org/wiki/Chester_Bennington	SKIP description doesn't match category
Composer	Ichirō Mizuki	1948	2022	97			Japanese singer, voice actor	https://en.wikipedia.org/wiki/Ichirou_Mizuki	SKIP description doesn't match category
Writer	Buster Keaton	1895	1966	97			American actor, comedian, and director	https://en.wikipedia.org/wiki/Buster_Keaton	SKIP description doesn't match category
Writer	Harun al-Rashid	766	809	97			5th Abbasid caliph	https://en.wikipedia.org/wiki/Harun_al-Rashid	SKIP description doesn't match category
Writer	David Ricardo	1772	1823	97			British economist and politician	https://en.wikipedia.org/wiki/David_Ricardo	SKIP description doesn't match category
Writer	William Ewart Gladstone	1809	1898	97			British Liberal prime minister	https://en.wikipedia.org/wiki/William_Ewart_Gladstone	SKIP description doesn't match category
Writer	Ambrose	339	397	97			Roman theologian and Bishop of Milan	https://en.wikipedia.org/wiki/Ambrose	SKIP description doesn't match category
Writer	William of Ockham	1287	1349	97			English Franciscan friar and theologian	https://en.wikipedia.org/wiki/William_of_Ockham	SKIP description doesn't match category
Writer	Cary Grant	1904	1986	97			British-American actor	https://en.wikipedia.org/wiki/Cary_Grant	SKIP description doesn't match category
Artist	René Magritte	1898	1967	96			Belgian surrealist	https://en.wikipedia.org/wiki/Ren%C3%A9_Magritte	SKIP description doesn't match category
Composer	Ravi Shankar	1920	2012	96			Indian sitar player	https://en.wikipedia.org/wiki/Ravi_Shankar	SKIP description doesn't match category
Composer	Chuck Berry	1926	2017	96			American musician	https://en.wikipedia.org/wiki/Chuck_Berry	SKIP description doesn't match category
Writer	James Stewart	1908	1997	96			American actor and military officer	https://en.wikipedia.org/wiki/James_Stewart	SKIP description doesn't match category
Writer	Rajneesh	1931	1990	96			Indian guru and leader of the Rajneesh movement	https://en.wikipedia.org/wiki/Rajneesh	SKIP description doesn't match category
Writer	Josephine Baker	1906	1975	96			American-born French dancer, singer and actress	https://en.wikipedia.org/wiki/Josephine_Baker	SKIP description doesn't match category
Writer	Margaret Mead	1901	1978	96			American anthropologist	https://en.wikipedia.org/wiki/Margaret_Mead	SKIP description doesn't match category
Writer	Louis de Funès	1914	1983	96			French actor and comedian	https://en.wikipedia.org/wiki/Louis_de_Fun%C3%A8s	SKIP description doesn't match category
Writer	Anthony Bourdain	1956	2018	96			American chef and television personality	https://en.wikipedia.org/wiki/Anthony_Bourdain	SKIP description doesn't match category
Philosopher	Harry Houdini	1874	1926	96			Hungarian-born American illusionist, escapologist, and stunt performer	https://en.wikipedia.org/wiki/Harry_Houdini	SKIP description doesn't match category
Writer	Paul Samuelson	1915	2009	95			American economist	https://en.wikipedia.org/wiki/Paul_Samuelson	SKIP description doesn't match category
Writer	Anna Politkovskaya	1958	2006	95			Russian journalist	https://en.wikipedia.org/wiki/Anna_Politkovskaya	SKIP description doesn't match category
Writer	Charles-Maurice de Talleyrand-Périgord	1754	1839	95			French diplomat	https://en.wikipedia.org/wiki/Charles_Maurice_de_Talleyrand-P%C3%A9rigord	SKIP description doesn't match category
Writer	Leo I	390	461	95			Pope from 440 to 461	https://en.wikipedia.org/wiki/Pope_Leo_I	SKIP description doesn't match category
Writer	James VI and I	1566	1625	95			King of Scotland from 1566 to 1625, King of England and Ireland from 1603 to 1625	https://en.wikipedia.org/wiki/James_VI_and_I	SKIP description doesn't match category
Composer	Luis Buñuel	1900	1983	94			Spanish-Mexican filmmaker	https://en.wikipedia.org/wiki/Luis_Bu%C3%B1uel	SKIP description doesn't match category
Writer	Josephus	37	100	94			Roman–Jewish historian and military leader	https://en.wikipedia.org/wiki/Josephus	SKIP description doesn't match category
Writer	Camillo Benso di Cavour	1810	1861	94			First Prime Minister of the Kingdom of Italy from March to June in 1861	https://en.wikipedia.org/wiki/Camillo_Benso,_Count_of_Cavour	SKIP description doesn't match category
Writer	Sheikh Mujibur Rahman	1920	1975	94			President of the Provisional Government of Bangladesh and the 2nd Prime Minister and first President of Bangladesh	https://en.wikipedia.org/wiki/Sheikh_Mujibur_Rahman	SKIP description doesn't match category
Writer	P. T. Barnum	1810	1891	94			American showman and politician	https://en.wikipedia.org/wiki/P._T._Barnum	SKIP description doesn't match category
Writer	Julian	331	363	94			Last Pagan Roman emperor, reigned 361 to 363	https://en.wikipedia.org/wiki/Julian_(emperor)	SKIP description doesn't match category
Writer	Klemens von Metternich	1773	1859	94			Austrian diplomat, foreign minister and Chancellor	https://en.wikipedia.org/wiki/Klemens_von_Metternich	SKIP description doesn't match category
Writer	Albertus Magnus	1200	1280	94			German-Dominican friar and saint	https://en.wikipedia.org/wiki/Albertus_Magnus	SKIP description doesn't match category
Writer	Edward VI of England	1537	1553	94			King of England and Ireland from 1547 to 1553	https://en.wikipedia.org/wiki/Edward_VI	SKIP description doesn't match category
Writer	Alan Rickman	1946	2016	93			British actor and director	https://en.wikipedia.org/wiki/Alan_Rickman	SKIP description doesn't match category
Writer	Innocent III	1160	1216	93			Head of the Catholic Church from 1198 to 1216	https://en.wikipedia.org/wiki/Pope_Innocent_III	SKIP description doesn't match category
Writer	Basil of Caesarea	329	379	93			4th-century Christian bishop, theologian, and saint	https://en.wikipedia.org/wiki/Basil_of_Caesarea	SKIP description doesn't match category
Writer	Benedict of Nursia	480	547	93			Founder of Christian monasticism, founder of the Benedictine order	https://en.wikipedia.org/wiki/Benedict_of_Nursia	SKIP description doesn't match category
Writer	Vitruvius	-80	-15	93			Roman architect and engineer	https://en.wikipedia.org/wiki/Vitruvius	SKIP description doesn't match category
Writer	Konrad Lorenz	1903	1989	93			Austrian zoologist, winner of the Nobel Prize in Physiology or Medicine in 1973	https://en.wikipedia.org/wiki/Konrad_Lorenz	SKIP description doesn't match category
Writer	Charlton Heston	1923	2008	93			American actor	https://en.wikipedia.org/wiki/Charlton_Heston	SKIP description doesn't match category
Writer	Boutros Boutros-Ghali	1922	2016	92			Secretary-General of the United Nations from 1992 to 1996	https://en.wikipedia.org/wiki/Boutros_Boutros-Ghali	SKIP description doesn't match category
Writer	Frederick II, Holy Roman Emperor	1194	1250	92			King of Sicily, Holy Roman Emperor	https://en.wikipedia.org/wiki/Frederick_II,_Holy_Roman_Emperor	SKIP description doesn't match category
Writer	Hugo Grotius	1583	1645	92			Dutch jurist and scholar	https://en.wikipedia.org/wiki/Hugo_Grotius	SKIP description doesn't match category
Writer	Robert Duvall	1931	2026	92			American actor and director	https://en.wikipedia.org/wiki/Robert_Duvall	SKIP description doesn't match category
Writer	Matthew Perry	1969	2023	92			American-Canadian actor	https://en.wikipedia.org/wiki/Matthew_Perry	SKIP description doesn't match category
Scientist	Subrahmanyan Chandrasekhar	1910	1995	92			Indian-American astrophysicist	https://en.wikipedia.org/wiki/Subrahmanyan_Chandrasekhar	SKIP description doesn't match category
Composer	Norodom Sihanouk	1922	2012	91			Cambodian monarch and politician	https://en.wikipedia.org/wiki/Norodom_Sihanouk	SKIP description doesn't match category
Writer	T. E. Lawrence	1888	1935	91			British archaeologist, army officer and diplomat	https://en.wikipedia.org/wiki/T._E._Lawrence	SKIP description doesn't match category
Writer	Atal Bihari Vajpayee	1924	2018	91			Prime Minister of India	https://en.wikipedia.org/wiki/Atal_Bihari_Vajpayee	SKIP description doesn't match category
Writer	Carl Reiner	1922	2020	91			American actor	https://en.wikipedia.org/wiki/Carl_Reiner	SKIP description doesn't match category
Philosopher	Mahavira	-599	-527	91			24th Tirthankara of Jainism, promoter of non-violence, truth, and celibacy	https://en.wikipedia.org/wiki/Mahavira	SKIP description doesn't match category
Writer	Pius II	1405	1464	90			Pope of the Catholic Church from 1458 to 1464	https://en.wikipedia.org/wiki/Pope_Pius_II	SKIP description doesn't match category
Writer	Polybius	-200	-120	90			Ancient Greek historian	https://en.wikipedia.org/wiki/Polybius	SKIP description doesn't match category
Writer	Abu Abdullah Muhammad al-Idrisi al-Qurtubi al-Hasani as-Sabti	1110	1166	90			Andalusian geographer	https://en.wikipedia.org/wiki/Muhammad_al-Idrisi	SKIP description doesn't match category
Writer	Mu'awiya I	603	680	90			Founder and first caliph of the Umayyad Caliphate	https://en.wikipedia.org/wiki/Mu%27awiya_I	SKIP description doesn't match category
Writer	Bernard of Clairvaux	1091	1153	90			Burgundian saint, abbot and theologian	https://en.wikipedia.org/wiki/Bernard_of_Clairvaux	SKIP description doesn't match category
Writer	Arthur Balfour	1848	1930	90			British Prime Minister, Conservative politician, and statesman	https://en.wikipedia.org/wiki/Arthur_Balfour	SKIP description doesn't match category
Writer	Susan B. Anthony	1820	1906	90			American women's rights activist	https://en.wikipedia.org/wiki/Susan_B._Anthony	SKIP description doesn't match category
Writer	Georges-Louis Leclerc, Comte de Buffon	1707	1788	90			French natural historian	https://en.wikipedia.org/wiki/Georges-Louis_Leclerc,_Comte_de_Buffon	SKIP description doesn't match category
Writer	Selim I	1470	1520	90			9th Sultan of the Ottoman Empire from 1512 to 1520	https://en.wikipedia.org/wiki/Selim_I	SKIP description doesn't match category
Composer	Billie Holiday	1915	1959	89			American jazz singer	https://en.wikipedia.org/wiki/Billie_Holiday	SKIP description doesn't match category
Writer	Urban VIII	1568	1644	89			235 pope of the Catholic Church from 1623 to 1644	https://en.wikipedia.org/wiki/Pope_Urban_VIII	SKIP description doesn't match category
Writer	Francis Xavier	1506	1552	89			Spanish Catholic saint and missionary	https://en.wikipedia.org/wiki/Francis_Xavier	SKIP description doesn't match category
Writer	Omar Sharif	1932	2015	89			Egyptian actor	https://en.wikipedia.org/wiki/Omar_Sharif	SKIP description doesn't match category
Writer	Edward Said	1935	2003	89			Palestinian-American professor	https://en.wikipedia.org/wiki/Edward_Said	SKIP description doesn't match category
Writer	John Ford	1894	1973	89			American film director	https://en.wikipedia.org/wiki/John_Ford	SKIP description doesn't match category
Composer	Sergio Leone	1929	1989	88			Italian filmmaker	https://en.wikipedia.org/wiki/Sergio_Leone	SKIP description doesn't match category
Composer	Avicii	1989	2018	88			Swedish electronic music producer	https://en.wikipedia.org/wiki/Avicii	SKIP description doesn't match category
Writer	Syngman Rhee	1875	1965	88			President of South Korea from 1948 to 1960	https://en.wikipedia.org/wiki/Syngman_Rhee	SKIP description doesn't match category
Writer	B. F. Skinner	1904	1990	88			American behaviorist	https://en.wikipedia.org/wiki/B._F._Skinner	SKIP description doesn't match category
Writer	Gregory of Nazianzus	329	389	88			Christian saint and theologian	https://en.wikipedia.org/wiki/Gregory_of_Nazianzus	SKIP description doesn't match category
Writer	Pierre Trudeau	1919	2000	88			Prime Minister of Canada from 1968 to 1979 and 1980 to 1984	https://en.wikipedia.org/wiki/Pierre_Trudeau	SKIP description doesn't match category
Scientist	Gerty Cori	1896	1957	88			Austro-Hungarian-American biochemist	https://en.wikipedia.org/wiki/Gerty_Cori	SKIP description doesn't match category
Writer	U Thant	1909	1974	87			UN Secretary-General from 1961 to 1971	https://en.wikipedia.org/wiki/U_Thant	SKIP description doesn't match category
Writer	Thor Heyerdahl	1914	2002	87			Norwegian anthropologist and adventurer	https://en.wikipedia.org/wiki/Thor_Heyerdahl	SKIP description doesn't match category
Writer	Joan Rivers	1933	2014	87			American comedian, actress, and television host	https://en.wikipedia.org/wiki/Joan_Rivers	SKIP description doesn't match category
Writer	Hürrem Sultan	1520	1558	87			Wife of Suleiman the Magnificent	https://en.wikipedia.org/wiki/H%C3%BCrrem_Sultan	SKIP description doesn't match category
Writer	Fethullah Gülen	1941	2024	87			Turkish preacher and imam	https://en.wikipedia.org/wiki/Fethullah_G%C3%BClen	SKIP description doesn't match category
Scientist	Frederick Sanger	1918	2013	87			British biochemist	https://en.wikipedia.org/wiki/Frederick_Sanger	SKIP description doesn't match category
Scientist	Emanuel Lasker	1868	1941	87			Former World Chess champion	https://en.wikipedia.org/wiki/Emanuel_Lasker	SKIP description doesn't match category
Scientist	Alfred Wegener	1880	1930	87			German climatologist and geophysicist	https://en.wikipedia.org/wiki/Alfred_Wegener	SKIP description doesn't match category
Artist	Alexey Leonov	1934	2019	86			Soviet pilot and cosmonaut, first human to conduct a spacewalk	https://en.wikipedia.org/wiki/Alexei_Leonov	SKIP description doesn't match category
Artist	Christina of Sweden	1626	1689	86			Queen of Sweden, ruled from 1632 until abdication in 1654	https://en.wikipedia.org/wiki/Christina,_Queen_of_Sweden	SKIP description doesn't match category
Composer	Pete Seeger	1919	2014	86			American folk singer	https://en.wikipedia.org/wiki/Pete_Seeger	SKIP description doesn't match category
Writer	Gregory II	669	731	86			89th Pope of the Catholic Church	https://en.wikipedia.org/wiki/Pope_Gregory_II	SKIP description doesn't match category
Writer	Leo III	750	816	86			Pope of the Catholic Church from 795 to 816	https://en.wikipedia.org/wiki/Pope_Leo_III	SKIP description doesn't match category
Writer	Boniface VIII	1235	1303	86			Pope of the Catholic Church from 1294 to 1303	https://en.wikipedia.org/wiki/Pope_Boniface_VIII	SKIP description doesn't match category
Writer	Alexander III	1100	1181	86			Pope of the Catholic Church from 1159 to 1181	https://en.wikipedia.org/wiki/Pope_Alexander_III	SKIP description doesn't match category
Writer	Jefferson Davis	1808	1889	86			President of the Confederate States from 1861 to 1865	https://en.wikipedia.org/wiki/Jefferson_Davis	SKIP description doesn't match category
Writer	Alexandra Kollontai	1872	1952	86			Soviet diplomat	https://en.wikipedia.org/wiki/Alexandra_Kollontai	SKIP description doesn't match category
Writer	Thérèse of Lisieux	1873	1897	86			French Discalced Carmelite nun, Doctor of the Church	https://en.wikipedia.org/wiki/Th%C3%A9r%C3%A8se_of_Lisieux	SKIP description doesn't match category
Writer	Jerry Lewis	1926	2017	86			American comedian, actor and film director	https://en.wikipedia.org/wiki/Jerry_Lewis	SKIP description doesn't match category
Writer	Athanasius of Alexandria	296	373	86			Pope of Alexandria from 328 to 373	https://en.wikipedia.org/wiki/Athanasius_of_Alexandria	SKIP description doesn't match category
Writer	Giulio Andreotti	1919	2013	86			Italian politician and statesman	https://en.wikipedia.org/wiki/Giulio_Andreotti	SKIP description doesn't match category
Writer	Bernardo Bertolucci	1941	2018	86			Italian film director and screenwriter	https://en.wikipedia.org/wiki/Bernardo_Bertolucci	SKIP description doesn't match category
Philosopher	Adrian VI	1459	1523	86			Pope of the Catholic Church from 1522 to 1523	https://en.wikipedia.org/wiki/Pope_Adrian_VI	SKIP description doesn't match category
Composer	Paul Allen	1953	2018	85			American businessman and philanthropist, co-founder of Microsoft	https://en.wikipedia.org/wiki/Paul_Allen	SKIP description doesn't match category
Writer	Gregory IX	1170	1241	85			Pope of the Catholic Church from 1227 to 1241	https://en.wikipedia.org/wiki/Pope_Gregory_IX	SKIP description doesn't match category
Writer	Alberto Fujimori	1938	2024	85			President of Peru from 1990 to 2000	https://en.wikipedia.org/wiki/Alberto_Fujimori	SKIP description doesn't match category
Writer	Bernard Montgomery	1887	1976	85			British Army officer	https://en.wikipedia.org/wiki/Bernard_Montgomery	SKIP description doesn't match category
Writer	Girolamo Savonarola	1452	1498	85			Italian Dominican friar and preacher	https://en.wikipedia.org/wiki/Girolamo_Savonarola	SKIP description doesn't match category
Writer	Lorenzo de' Medici	1449	1492	85			Italian politician, literary man and humanist	https://en.wikipedia.org/wiki/Lorenzo_de%27_Medici	SKIP description doesn't match category
Writer	Puyi	1906	1967	85			Last Emperor of Qing dynasty and Manchukuo	https://en.wikipedia.org/wiki/Puyi	SKIP description doesn't match category
Writer	Larry King	1933	2021	85			American television and radio host	https://en.wikipedia.org/wiki/Larry_King	SKIP description doesn't match category
Writer	Charles the Bald	823	877	85			King of West Francia from 843 to 877 and Carolingian Emperor from 875 to 877	https://en.wikipedia.org/wiki/Charles_the_Bald	SKIP description doesn't match category
Scientist	Gustave Le Bon	1841	1931	85			French psychologist	https://en.wikipedia.org/wiki/Gustave_Le_Bon	SKIP description doesn't match category
Artist	Diego Rivera	1886	1957	84			Mexican muralist	https://en.wikipedia.org/wiki/Diego_Rivera	SKIP description doesn't match category
Artist	Rudolf Steiner	1861	1925	84			Austrian social reformer, occultist and esotericist	https://en.wikipedia.org/wiki/Rudolf_Steiner	SKIP description doesn't match category
Artist	Anthony Quinn	1915	2001	84			Mexican and American actor	https://en.wikipedia.org/wiki/Anthony_Quinn	SKIP description doesn't match category
Writer	Bayezid I	1354	1403	84			Fourth Sultan of the Ottoman Empire	https://en.wikipedia.org/wiki/Bayezid_I	SKIP description doesn't match category
Writer	Damasus I	305	384	84			Pope	https://en.wikipedia.org/wiki/Pope_Damasus_I	SKIP description doesn't match category
Writer	Alexander Alekhine	1892	1946	84			Russian-French chess player	https://en.wikipedia.org/wiki/Alexander_Alekhine	SKIP description doesn't match category
Writer	Burt Lancaster	1913	1994	84			American actor	https://en.wikipedia.org/wiki/Burt_Lancaster	SKIP description doesn't match category
Writer	Isidore of Seville	560	636	84			Hispano-Roman scholar, theologian and bishop	https://en.wikipedia.org/wiki/Isidore_of_Seville	SKIP description doesn't match category
Writer	Võ Nguyên Giáp	1911	2013	84			Vietnamese general and communist politician	https://en.wikipedia.org/wiki/V%C3%B5_Nguy%C3%AAn_Gi%C3%A1p	SKIP description doesn't match category
Writer	Jean Gabin	1904	1976	84			French actor and singer	https://en.wikipedia.org/wiki/Jean_Gabin	SKIP description doesn't match category
Writer	Debbie Reynolds	1932	2016	84			American actress, singer, and dancer	https://en.wikipedia.org/wiki/Debbie_Reynolds	SKIP description doesn't match category
Writer	Charlie Kirk	1993	2025	84			American political activist	https://en.wikipedia.org/wiki/Charlie_Kirk	SKIP description doesn't match category
Writer	Frank Capra	1897	1991	84			Italian-born American film director	https://en.wikipedia.org/wiki/Frank_Capra	SKIP description doesn't match category
Writer	Adolphe Thiers	1797	1877	84			President of France from 1871 to 1873	https://en.wikipedia.org/wiki/Adolphe_Thiers	SKIP description doesn't match category
Writer	Barbara Stanwyck	1907	1990	84			American actress	https://en.wikipedia.org/wiki/Barbara_Stanwyck	SKIP description doesn't match category
Scientist	Frederick Soddy	1877	1956	84			English radiochemist	https://en.wikipedia.org/wiki/Frederick_Soddy	SKIP description doesn't match category
Scientist	Vilfredo Pareto	1848	1923	84			Italian economist and sociologist	https://en.wikipedia.org/wiki/Vilfredo_Pareto	SKIP description doesn't match category
Scientist	Nils Gustaf Dalén	1869	1937	84			Swedish Nobel Laureate and industrialist	https://en.wikipedia.org/wiki/Gustaf_Dal%C3%A9n	SKIP description doesn't match category
Scientist	Christopher Wren	1632	1723	84			English architect	https://en.wikipedia.org/wiki/Christopher_Wren	SKIP description doesn't match category
Composer	Pedro I of Brazil	1798	1834	83			Emperor of Brazil (1822–31) and King of Portugal	https://en.wikipedia.org/wiki/Pedro_I_of_Brazil	SKIP description doesn't match category
Writer	Origen	185	254	83			Christian scholar, ascetic, and theologian	https://en.wikipedia.org/wiki/Origen	SKIP description doesn't match category
Writer	Honorius I	585	638	83			Pope	https://en.wikipedia.org/wiki/Pope_Honorius_I	SKIP description doesn't match category
Writer	Mikhail Botvinnik	1911	1995	83			Soviet chess player	https://en.wikipedia.org/wiki/Mikhail_Botvinnik	SKIP description doesn't match category
Writer	Akbar Hashemi Rafsanjani	1934	2017	83			Iranian politician	https://en.wikipedia.org/wiki/Akbar_Hashemi_Rafsanjani	SKIP description doesn't match category
Writer	Abigail Adams	1744	1818	83			First Lady of the United States from 1797 to 1801	https://en.wikipedia.org/wiki/Abigail_Adams	SKIP description doesn't match category
Writer	Steve Biko	1946	1977	83			South African anti-apartheid activist	https://en.wikipedia.org/wiki/Steve_Biko	SKIP description doesn't match category
Writer	Ismail I	1487	1524	83			Founder and first shah of Safavid Iran	https://en.wikipedia.org/wiki/Ismail_I	SKIP description doesn't match category
Writer	Nadezhda Krupskaya	1869	1939	83			Russian revolutionary and politician	https://en.wikipedia.org/wiki/Nadezhda_Krupskaya	SKIP description doesn't match category
Writer	Jerome K. Jerome	1859	1927	83			English humorist	https://en.wikipedia.org/wiki/Jerome_K._Jerome	SKIP description doesn't match category
Writer	Richard Simmons	1948	2024	83			American fitness instructor and video producer	https://en.wikipedia.org/wiki/Richard_Simmons	SKIP description doesn't match category
Writer	Vittorio De Sica	1901	1974	83			Italian film director	https://en.wikipedia.org/wiki/Vittorio_De_Sica	SKIP description doesn't match category
Scientist	Albert Szent-Györgyi	1893	1986	83			Hungarian biochemist, Nobel Prize laureate in Physiology or Medicine in 1937	https://en.wikipedia.org/wiki/Albert_Szent-Gy%C3%B6rgyi	SKIP description doesn't match category
Philosopher	Eugene IV	1383	1447	83			Pope of the Catholic Church from 1431 to 1447	https://en.wikipedia.org/wiki/Pope_Eugene_IV	SKIP description doesn't match category
Artist	Tony Curtis	1925	2010	82			American actor	https://en.wikipedia.org/wiki/Tony_Curtis	SKIP description doesn't match category
Artist	Viktor Tsoi	1962	1990	82			Soviet rock musician	https://en.wikipedia.org/wiki/Viktor_Tsoi	SKIP description doesn't match category
Composer	Patrick Swayze	1952	2009	82			American actor, producer, singer and dancer	https://en.wikipedia.org/wiki/Patrick_Swayze	SKIP description doesn't match category
Writer	Charles IV	1316	1378	82			Holy Roman Emperor	https://en.wikipedia.org/wiki/Charles_IV,_Holy_Roman_Emperor	SKIP description doesn't match category
Writer	Gregory IV	795	844	82			Pope and bishop of Rome from 827 to 844	https://en.wikipedia.org/wiki/Pope_Gregory_IV	SKIP description doesn't match category
Writer	John VIII	820	882	82			Head of the Catholic Church from 872 to 882	https://en.wikipedia.org/wiki/Pope_John_VIII	SKIP description doesn't match category
Writer	Sylvester II	938	1003	82			Pope of the Catholic Church from 938 to 1003	https://en.wikipedia.org/wiki/Pope_Sylvester_II	SKIP description doesn't match category
Writer	John XII	937	964	82			Head of the Catholic Church from 955 to 964	https://en.wikipedia.org/wiki/Pope_John_XII	SKIP description doesn't match category
Writer	Emmeline Pankhurst	1858	1928	82			English suffragist	https://en.wikipedia.org/wiki/Emmeline_Pankhurst	SKIP description doesn't match category
Writer	Catherine of Siena	1347	1380	82			Italian Dominican saint	https://en.wikipedia.org/wiki/Catherine_of_Siena	SKIP description doesn't match category
Writer	Muḥammad ibn Ismaeel al-Bukhārī	810	870	82			Persian Islamic scholar	https://en.wikipedia.org/wiki/Muhammad_al-Bukhari	SKIP description doesn't match category
Writer	Aaron Swartz	1986	2013	82			American computer programmer and internet-political activist	https://en.wikipedia.org/wiki/Aaron_Swartz	SKIP description doesn't match category
Scientist	Georges Lemaître	1894	1966	82			Belgian astrophysicist and Catholic priest	https://en.wikipedia.org/wiki/Georges_Lema%C3%AEtre	SKIP description doesn't match category
Scientist	Sergei Korolev	1906	1966	82			Soviet rocket engineer and spacecraft designer	https://en.wikipedia.org/wiki/Sergei_Korolev	SKIP description doesn't match category
Philosopher	Arnold J. Toynbee	1889	1975	82			British historian	https://en.wikipedia.org/wiki/Arnold_J._Toynbee	SKIP description doesn't match category
Philosopher	Yun Ch'iho	1864	1945	82			Korean independence activist	https://en.wikipedia.org/wiki/Yun_Ch%27iho	SKIP description doesn't match category
Artist	Dennis Hopper	1936	2010	81			American actor and film director	https://en.wikipedia.org/wiki/Dennis_Hopper	SKIP description doesn't match category
Composer	Jacques Brel	1929	1978	81			Belgian singer	https://en.wikipedia.org/wiki/Jacques_Brel	SKIP description doesn't match category
Composer	Ram Narayan	1927	2024	81			Indian classical sarangi player	https://en.wikipedia.org/wiki/Ram_Narayan	SKIP description doesn't match category
Writer	Paul I	700	767	81			Pope	https://en.wikipedia.org/wiki/Pope_Paul_I	SKIP description doesn't match category
Writer	Hormisdas	450	523	81			Bishop of Rome from 514 to 523	https://en.wikipedia.org/wiki/Pope_Hormisdas	SKIP description doesn't match category
Writer	Benedict II	635	685	81			Pope	https://en.wikipedia.org/wiki/Pope_Benedict_II	SKIP description doesn't match category
Writer	John Wycliffe	1330	1384	81			English theologian and dissident in the Roman Catholic Church	https://en.wikipedia.org/wiki/John_Wycliffe	SKIP description doesn't match category
Writer	Vissarion Belinsky	1811	1848	81			Russian literary critic	https://en.wikipedia.org/wiki/Vissarion_Belinsky	SKIP description doesn't match category
Writer	Hugh Hefner	1926	2017	81			American businessman and magazine publisher	https://en.wikipedia.org/wiki/Hugh_Hefner	SKIP description doesn't match category
Writer	Dean Martin	1917	1995	81			American singer, actor, comedian and film producer	https://en.wikipedia.org/wiki/Dean_Martin	SKIP description doesn't match category
Writer	Paramahansa Yogananda	1893	1952	81			Yogi, Kriya Yoga guru and founder of Self-Realization Fellowship	https://en.wikipedia.org/wiki/Paramahansa_Yogananda	SKIP description doesn't match category
Writer	Jacob Grimm	1785	1863	81			German philologist, linguist, jurist and mythologist	https://en.wikipedia.org/wiki/Jacob_Grimm	SKIP description doesn't match category
Writer	Elia Kazan	1909	2003	81			American director and actor	https://en.wikipedia.org/wiki/Elia_Kazan	SKIP description doesn't match category
Philosopher	Lev Vygotsky	1896	1934	81			Soviet psychologist	https://en.wikipedia.org/wiki/Lev_Vygotsky	SKIP description doesn't match category
